Protein	Source ID	Standard Name	ratio	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P00370	fluxes_Gecko_GLC_CHEM_mu=0.41_P	gdhA	0.180212880292516	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.51_P	gdhA	0.180699529057108	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.51_P	gpsA	0.181956655593443	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.36_P	gpsA	0.19265998827541	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.46_P	gpsA	0.205147209737705	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P28903	fluxes_Gecko_GLC_CHEM_mu=0.11_V	nrdD	0.219154735508212	22.976983613766	0.36124802209174	0.3002	0.4276	0.185	0.3803	0.503	0.405	0.659	37.81	0.614	0.536	694	712	-0.454494	0.091292	0.798	0.814021106976543	0.968698739885231	0.905187126718182	-0.0737889762408125	0.518413597733711	0.60450025920591	0.624033287456872	0.298160729430778	0.329391261353639	0.20289550463192	1.05539020862091	37.8119471285719	56.2329961093022	41.8173591959454	0.251190203959653	-0.1412	0.3269
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.40_V	gpsA	0.219418319980328	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.50_S	gpsA	0.222986097540983	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_MAN_BATCH_mu=0.47_S	gpsA	0.228662107296573	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P28861	fluxes_Gecko_GLC_CHEM_mu=0.11_V	fpr	0.233293846753679	41.0773652619354	0.327198238124464	0.2347	0.3469	0.299	0.3422	0.262	0.14	0.487	46.93	0.559	0.538	236	248	-0.194355	0.076613	0.702	0.750507174769081	0.699153874107746	0.635691145107554	-0.460285310795589	0.569672131147541	0.57944935201912	0.828786585440306	0.355142089978005	0.558670814767944	0.248104237189125	1.22768794046847	46.9340176500825	55.3434216335969	33.9671521192011	0.20064796654163	0.061	0.227
P61949	fluxes_Gecko_GLC_CHEM_mu=0.26_P	fldA	0.233450526394425	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P0A6S7	fluxes_Gecko_ACE_BATCH_mu=0.3_S	gpsA	0.234649985720051	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_XYL_BATCH_mu=0.55_S	gpsA	0.245284707295082	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_GLC_BATCH_mu=0.58_S	gpsA	0.258663873147541	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.31_V	gpsA	0.262677622903278	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P61949	fluxes_Gecko_GLC_CHEM_mu=0.50_S	fldA	0.263285457492942	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P61949	fluxes_Gecko_GLC_CHEM_mu=0.41_P	fldA	0.26328545749295	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P0A6I0	fluxes_Gecko_GLC_BATCH_mu=0.58_S	cmk	0.268068825016451	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.49_V	gpsA	0.273157969487705	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P00370	fluxes_Gecko_GLC_CHEM_mu=0.20_S	gdhA	0.273351297212818	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.35_S	gpsA	0.273758316673392	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6S7	fluxes_Gecko_GAM_BATCH_mu=0.46_S	gpsA	0.275138610707039	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0A6I0	fluxes_Gecko_GLC_CHEM_mu=0.11_V	cmk	0.279355933438172	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6I0	fluxes_Gecko_MAN_BATCH_mu=0.47_S	cmk	0.279355933438195	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6I0	fluxes_Gecko_GLC_CHEM_mu=0.46_P	cmk	0.279355933438196	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6I0	fluxes_Gecko_GLC_CHEM_mu=0.50_S	cmk	0.279355933438196	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6I0	fluxes_Gecko_GLC_CHEM_mu=0.49_V	cmk	0.279355933438197	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6I0	fluxes_Gecko_XYL_BATCH_mu=0.55_S	cmk	0.279355933438197	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P0A6I0	fluxes_Gecko_GLC_CHEM_mu=0.40_V	cmk	0.286339831774153	35.7047250586881	0.333635389792961	0.3016	0.2751	0.2957	0.3314	0.31	0.155	0.495	47.32	0.495	0.539	222	227	-0.000441	0.044053	0.701	0.773873193550784	1.07463780064604	0.785109315631316	-0.310454167572428	0.586363636363636	0.560384389378827	0.521463500578465	0.362258682575855	0.461411774594163	0.202966488286552	0.421575300694184	47.3161083553126	57.5289289070641	44.6620830893762	0.191383301057675	-0.0668	0.222
P00370	fluxes_Gecko_ACE_BATCH_mu=0.3_S	gdhA	0.287277773970087	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.26_P	gdhA	0.293473170711869	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.35_S	gdhA	0.296851638715656	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	gdhA	0.31021373094863	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.21_V	gdhA	0.321409228689035	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P0A6S7	fluxes_Gecko_GLC_CHEM_mu=0.26_P	gpsA	0.322405264932427	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P00370	fluxes_Gecko_GLC_CHEM_mu=0.31_V	gdhA	0.336267525344875	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.22_P	gdhA	0.339892756097082	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.36_P	gdhA	0.340737584120393	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GLC_CHEM_mu=0.31_P	gdhA	0.341134651583268	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P00370	fluxes_Gecko_GAM_BATCH_mu=0.46_S	gdhA	0.343474674311958	31.8670580100139	0.349373990235545	0.3506	0.3879	0.2368	0.2646	0.432	0.358	0.632	43.81	0.521	0.534	424	447	-0.157942	0.082774	0.753	0.756412928036687	0.935026035533024	0.727928943728974	-0.122076164379771	0.554545454545455	0.535138632069567	0.572324846296396	0.228049189136969	0.313284958788336	0.145947043951416	0.742499516660082	43.8109597050487	59.1467793576043	49.0760446807562	0.173247909018251	-0.2479	0.2817
P0A955	fluxes_Gecko_MAN_BATCH_mu=0.47_S	eda	0.350705043286831	28.8370042474106	0.372023630771953	0.3064	0.289	0.2022	0.3941	0.591	0.577	0.749	36.24	0.565	0.565	207	213	0.322066	0.056338	0.782	0.838360149263054	1.30519223694713	1.41143790311999	0.035792271285651	0.642857142857143	0.668855179963226	0.512457215902304	0.415457720338682	0.294350689761349	0.184790510155155	0.343951285397911	36.2374166095776	57.7262032600346	58.855106588772	0.368448530845382	-0.0944	0.4302
P52697	fluxes_Gecko_MAN_BATCH_mu=0.47_S	pgl	0.36075920802519	30.5623566012094	0.322255370152785	0.3152	0.3659	0.1811	0.3826	0.374	0.225	0.547	43.74	0.591	0.553	320	331	-0.223565	0.07855	0.776	0.74699785681816	0.754782245041664	0.47087119375313	-0.26852810835049	0.392638036809816	0.510647257964094	0.676549112434284	0.22647945938651	0.480979644520895	0.0937069607597737	0.917412326797214	43.7402324384913	61	37.7559737747266	0.183883221223942	-0.0484	0.1866
